row,col,year,parameter,value
722,335,1997,intermediate_demand,0.057954606
81,335,1997,intermediate_demand,0.524724658
GFE,335,1997,intermediate_demand,0.407088805
GSLE,335,1997,intermediate_demand,0.027986197
Other,335,1997,intermediate_demand,0.168995337
211,3361MV,1997,intermediate_demand,0.001003852
212,3361MV,1997,intermediate_demand,0.070321424
22,3361MV,1997,intermediate_demand,2.218136911
23,3361MV,1997,intermediate_demand,0.672669201
321,3361MV,1997,intermediate_demand,2.993554659
327,3361MV,1997,intermediate_demand,7.207123668
331,3361MV,1997,intermediate_demand,33.55490797
332,3361MV,1997,intermediate_demand,20.89041687
333,3361MV,1997,intermediate_demand,21.32879162
334,3361MV,1997,intermediate_demand,16.62862839
335,3361MV,1997,intermediate_demand,4.548046813
3361MV,3361MV,1997,intermediate_demand,135.6523114
3364OT,3361MV,1997,intermediate_demand,0.151991283
337,3361MV,1997,intermediate_demand,0.017014516
339,3361MV,1997,intermediate_demand,2.545759836
313TT,3361MV,1997,intermediate_demand,6.922211885
315AL,3361MV,1997,intermediate_demand,1.266798837
322,3361MV,1997,intermediate_demand,3.170476645
323,3361MV,1997,intermediate_demand,0.004001371
324,3361MV,1997,intermediate_demand,0.380408381
325,3361MV,1997,intermediate_demand,7.549272171
326,3361MV,1997,intermediate_demand,18.23758021
42,3361MV,1997,intermediate_demand,2.945362453
481,3361MV,1997,intermediate_demand,0.497486987
484,3361MV,1997,intermediate_demand,0.004069194
485,3361MV,1997,intermediate_demand,0.141951469
487OS,3361MV,1997,intermediate_demand,0.005012405
493,3361MV,1997,intermediate_demand,0.079105983
511,3361MV,1997,intermediate_demand,0.021995553
513,3361MV,1997,intermediate_demand,0.735599335
514,3361MV,1997,intermediate_demand,0.158947393
521CI,3361MV,1997,intermediate_demand,1.749177876
523,3361MV,1997,intermediate_demand,2.063255731
524,3361MV,1997,intermediate_demand,1.320360683
ORE,3361MV,1997,intermediate_demand,0.973707377
532RL,3361MV,1997,intermediate_demand,1.897614835
5411,3361MV,1997,intermediate_demand,1.795185989
5415,3361MV,1997,intermediate_demand,0.282890437
5412OP,3361MV,1997,intermediate_demand,4.57747251
55,3361MV,1997,intermediate_demand,9.501994194
561,3361MV,1997,intermediate_demand,2.145890129
562,3361MV,1997,intermediate_demand,0.227948263
711AS,3361MV,1997,intermediate_demand,0.040980136
713,3361MV,1997,intermediate_demand,0.015989044
721,3361MV,1997,intermediate_demand,0.497679962
722,3361MV,1997,intermediate_demand,0.263843584
81,3361MV,1997,intermediate_demand,1.370541678
GSLE,3361MV,1997,intermediate_demand,0.072977896
Other,3361MV,1997,intermediate_demand,0.553089903
212,3364OT,1997,intermediate_demand,0.057264571
22,3364OT,1997,intermediate_demand,0.860095928
23,3364OT,1997,intermediate_demand,0.347846284
321,3364OT,1997,intermediate_demand,0.26223683
327,3364OT,1997,intermediate_demand,0.258411672
331,3364OT,1997,intermediate_demand,6.633044304
332,3364OT,1997,intermediate_demand,9.579878091
333,3364OT,1997,intermediate_demand,3.025262974
334,3364OT,1997,intermediate_demand,12.43984567
335,3364OT,1997,intermediate_demand,1.651462342
3361MV,3364OT,1997,intermediate_demand,2.403001231
3364OT,3364OT,1997,intermediate_demand,36.61172433
337,3364OT,1997,intermediate_demand,0.164148203
339,3364OT,1997,intermediate_demand,0.136047379
313TT,3364OT,1997,intermediate_demand,0.758280046
322,3364OT,1997,intermediate_demand,0.433360077
324,3364OT,1997,intermediate_demand,0.124139438
325,3364OT,1997,intermediate_demand,1.213586421
326,3364OT,1997,intermediate_demand,3.245154488
42,3364OT,1997,intermediate_demand,0.046007953
481,3364OT,1997,intermediate_demand,0.072074136
484,3364OT,1997,intermediate_demand,0.001017347
485,3364OT,1997,intermediate_demand,0.018994453
493,3364OT,1997,intermediate_demand,0.025034784
511,3364OT,1997,intermediate_demand,0.005999086
513,3364OT,1997,intermediate_demand,0.169915924
514,3364OT,1997,intermediate_demand,0.079977517
521CI,3364OT,1997,intermediate_demand,0.292876949
523,3364OT,1997,intermediate_demand,0.34689216
524,3364OT,1997,intermediate_demand,0.226901449
ORE,3364OT,1997,intermediate_demand,1.179704272
532RL,3364OT,1997,intermediate_demand,0.698892973
5411,3364OT,1997,intermediate_demand,1.412429969
5415,3364OT,1997,intermediate_demand,0.151948725
5412OP,3364OT,1997,intermediate_demand,3.013144721
55,3364OT,1997,intermediate_demand,2.512123606
561,3364OT,1997,intermediate_demand,1.434998018
562,3364OT,1997,intermediate_demand,0.127977331
711AS,3364OT,1997,intermediate_demand,0.007996523
713,3364OT,1997,intermediate_demand,0.002998095
721,3364OT,1997,intermediate_demand,0.065960873
722,3364OT,1997,intermediate_demand,0.042976665
81,3364OT,1997,intermediate_demand,0.690803424
GSLE,3364OT,1997,intermediate_demand,0.043988869
Other,3364OT,1997,intermediate_demand,0.227048213
113FF,337,1997,intermediate_demand,0.060017199
212,337,1997,intermediate_demand,0.018070663
22,337,1997,intermediate_demand,0.525682123
23,337,1997,intermediate_demand,0.182788162
321,337,1997,intermediate_demand,7.802467052
327,337,1997,intermediate_demand,0.449395011
331,337,1997,intermediate_demand,2.994587421
332,337,1997,intermediate_demand,4.332652591
333,337,1997,intermediate_demand,0.08494654
334,337,1997,intermediate_demand,0.918256844
335,337,1997,intermediate_demand,0.057974722
3361MV,337,1997,intermediate_demand,0.339756777
337,337,1997,intermediate_demand,2.157405087
339,337,1997,intermediate_demand,0.016993753
313TT,337,1997,intermediate_demand,2.549116631
322,337,1997,intermediate_demand,1.203139203
324,337,1997,intermediate_demand,0.236096437
325,337,1997,intermediate_demand,2.377447291
326,337,1997,intermediate_demand,3.303810237
42,337,1997,intermediate_demand,0.447756744
481,337,1997,intermediate_demand,0.122038283
484,337,1997,intermediate_demand,0.002033264
485,337,1997,intermediate_demand,0.032966742
487OS,337,1997,intermediate_demand,0.029052632
493,337,1997,intermediate_demand,0.036024318
511,337,1997,intermediate_demand,0.000999132
513,337,1997,intermediate_demand,0.130841433
514,337,1997,intermediate_demand,0.141858438
521CI,337,1997,intermediate_demand,0.220748979
523,337,1997,intermediate_demand,0.559425075
524,337,1997,intermediate_demand,0.172801047
ORE,337,1997,intermediate_demand,0.692330222
532RL,337,1997,intermediate_demand,0.411641977
5411,337,1997,intermediate_demand,0.145836583
5415,337,1997,intermediate_demand,0.10289152
5412OP,337,1997,intermediate_demand,1.498500537
55,337,1997,intermediate_demand,0.347768
561,337,1997,intermediate_demand,0.337757568
562,337,1997,intermediate_demand,0.068938385
711AS,337,1997,intermediate_demand,0.011986194
713,337,1997,intermediate_demand,0.003994597
721,337,1997,intermediate_demand,0.101866512
722,337,1997,intermediate_demand,0.069911902
81,337,1997,intermediate_demand,0.273725903
GSLE,337,1997,intermediate_demand,0.028971903
Other,337,1997,intermediate_demand,0.038980364
111CA,339,1997,intermediate_demand,0.170196602
113FF,339,1997,intermediate_demand,0.257204162
212,339,1997,intermediate_demand,0.106469949
22,339,1997,intermediate_demand,0.854917433
23,339,1997,intermediate_demand,0.440713427
321,339,1997,intermediate_demand,1.471022853
327,339,1997,intermediate_demand,1.180635881
331,339,1997,intermediate_demand,4.244986191
332,339,1997,intermediate_demand,3.15662131
333,339,1997,intermediate_demand,1.110865368
334,339,1997,intermediate_demand,2.121361493
335,339,1997,intermediate_demand,0.594042723
3361MV,339,1997,intermediate_demand,0.640866927
337,339,1997,intermediate_demand,0.130090423
339,339,1997,intermediate_demand,7.131000077
311FT,339,1997,intermediate_demand,0.00599873
313TT,339,1997,intermediate_demand,4.220680853
315AL,339,1997,intermediate_demand,0.086972415
322,339,1997,intermediate_demand,2.214379744
324,339,1997,intermediate_demand,1.026940215
325,339,1997,intermediate_demand,5.555529199
326,339,1997,intermediate_demand,3.920579258
42,339,1997,intermediate_demand,0.832970659
481,339,1997,intermediate_demand,0.249204567
484,339,1997,intermediate_demand,0.012205682
485,339,1997,intermediate_demand,0.068965496
487OS,339,1997,intermediate_demand,0.123285689
493,339,1997,intermediate_demand,0.193228368
511,339,1997,intermediate_demand,0.019992791
513,339,1997,intermediate_demand,0.227839789
514,339,1997,intermediate_demand,0.312846894
521CI,339,1997,intermediate_demand,0.623608077
523,339,1997,intermediate_demand,1.175389782
524,339,1997,intermediate_demand,0.461703275
ORE,339,1997,intermediate_demand,0.737661456
532RL,339,1997,intermediate_demand,1.384499698
5411,339,1997,intermediate_demand,0.568652038
5415,339,1997,intermediate_demand,0.240868547
5412OP,339,1997,intermediate_demand,4.640716187
55,339,1997,intermediate_demand,2.935533446
561,339,1997,intermediate_demand,1.099769555
562,339,1997,intermediate_demand,0.148942603
711AS,339,1997,intermediate_demand,0.024983931
713,339,1997,intermediate_demand,0.008992413
721,339,1997,intermediate_demand,0.242805371
722,339,1997,intermediate_demand,0.180864109
81,339,1997,intermediate_demand,0.846582773
GFE,339,1997,intermediate_demand,0.028007002
GSLE,339,1997,intermediate_demand,0.04597879
Used,339,1997,intermediate_demand,0.082066813
Other,339,1997,intermediate_demand,0.206000881
111CA,311FT,1997,intermediate_demand,143.9325889
113FF,311FT,1997,intermediate_demand,4.777637102
211,311FT,1997,intermediate_demand,0.003010985
212,311FT,1997,intermediate_demand,1.704468379
22,311FT,1997,intermediate_demand,5.244322773
23,311FT,1997,intermediate_demand,1.836745794
321,311FT,1997,intermediate_demand,0.15009949
327,311FT,1997,intermediate_demand,4.919656951
331,311FT,1997,intermediate_demand,1.622088355
332,311FT,1997,intermediate_demand,13.84827514
333,311FT,1997,intermediate_demand,1.600753879
334,311FT,1997,intermediate_demand,3.37487428
335,311FT,1997,intermediate_demand,0.717028232
3361MV,311FT,1997,intermediate_demand,3.165239683
339,311FT,1997,intermediate_demand,0.023002477
311FT,311FT,1997,intermediate_demand,120.2086429
313TT,311FT,1997,intermediate_demand,0.117015068
315AL,311FT,1997,intermediate_demand,0.009996504
322,311FT,1997,intermediate_demand,16.08449909
323,311FT,1997,intermediate_demand,0.077011688
324,311FT,1997,intermediate_demand,2.010775634
325,311FT,1997,intermediate_demand,6.157494578
326,311FT,1997,intermediate_demand,11.66034336
42,311FT,1997,intermediate_demand,4.743678489
481,311FT,1997,intermediate_demand,0.580457624
484,311FT,1997,intermediate_demand,0.003051322
485,311FT,1997,intermediate_demand,0.153917977
487OS,311FT,1997,intermediate_demand,0.520188573
493,311FT,1997,intermediate_demand,0.076087454
511,311FT,1997,intermediate_demand,0.010995677
513,311FT,1997,intermediate_demand,0.656516955
514,311FT,1997,intermediate_demand,0.783590983
521CI,311FT,1997,intermediate_demand,2.024661561
523,311FT,1997,intermediate_demand,0.174903498
524,311FT,1997,intermediate_demand,2.403377081
ORE,311FT,1997,intermediate_demand,1.291365266
532RL,311FT,1997,intermediate_demand,3.531608783
5411,311FT,1997,intermediate_demand,0.777498904
5415,311FT,1997,intermediate_demand,0.771553788
5412OP,311FT,1997,intermediate_demand,12.27755788
55,311FT,1997,intermediate_demand,12.78655146
561,311FT,1997,intermediate_demand,2.834313805
562,311FT,1997,intermediate_demand,0.823655763
711AS,311FT,1997,intermediate_demand,0.096934493
713,311FT,1997,intermediate_demand,0.020981613
721,311FT,1997,intermediate_demand,0.446627429
722,311FT,1997,intermediate_demand,0.666477519
81,311FT,1997,intermediate_demand,3.644085328
GSLE,311FT,1997,intermediate_demand,0.265868692
Other,311FT,1997,intermediate_demand,1.111968561
111CA,313TT,1997,intermediate_demand,5.539505104
212,313TT,1997,intermediate_demand,0.330405414
22,313TT,1997,intermediate_demand,1.73655138
23,313TT,1997,intermediate_demand,0.492599916
321,313TT,1997,intermediate_demand,0.083044332
327,313TT,1997,intermediate_demand,0.290355486
331,313TT,1997,intermediate_demand,0.08004338
332,313TT,1997,intermediate_demand,0.742026091
333,313TT,1997,intermediate_demand,0.033990382
334,313TT,1997,intermediate_demand,0.763646572
335,313TT,1997,intermediate_demand,0.069993715
3361MV,313TT,1997,intermediate_demand,0.153943127
339,313TT,1997,intermediate_demand,0.047998971
311FT,313TT,1997,intermediate_demand,0.042983948
313TT,313TT,1997,intermediate_demand,22.66599176
315AL,313TT,1997,intermediate_demand,0.834600226
322,313TT,1997,intermediate_demand,0.497229499
324,313TT,1997,intermediate_demand,0.23918037
325,313TT,1997,intermediate_demand,17.88903249
326,313TT,1997,intermediate_demand,0.588991793
42,313TT,1997,intermediate_demand,0.568887949
481,313TT,1997,intermediate_demand,0.074048829
484,313TT,1997,intermediate_demand,0.003050935
485,313TT,1997,intermediate_demand,0.012991397
487OS,313TT,1997,intermediate_demand,0.068146946
493,313TT,1997,intermediate_demand,0.076077638
513,313TT,1997,intermediate_demand,0.053953323
514,313TT,1997,intermediate_demand,0.181881543
521CI,313TT,1997,intermediate_demand,0.367709359
523,313TT,1997,intermediate_demand,0.018987069
524,313TT,1997,intermediate_demand,0.988204879
ORE,313TT,1997,intermediate_demand,0.515679856
532RL,313TT,1997,intermediate_demand,0.495740626
5411,313TT,1997,intermediate_demand,0.140890974
5415,313TT,1997,intermediate_demand,0.187867056
5412OP,313TT,1997,intermediate_demand,1.337125502
55,313TT,1997,intermediate_demand,0.949695419
561,313TT,1997,intermediate_demand,1.09259428
562,313TT,1997,intermediate_demand,0.074958981
711AS,313TT,1997,intermediate_demand,0.018984715
713,313TT,1997,intermediate_demand,0.000998995
721,313TT,1997,intermediate_demand,0.05294898
722,313TT,1997,intermediate_demand,0.139872252
81,313TT,1997,intermediate_demand,0.89541375
GFE,313TT,1997,intermediate_demand,0.002000177
GSLE,313TT,1997,intermediate_demand,0.020986921
Used,313TT,1997,intermediate_demand,0.120078371
Other,313TT,1997,intermediate_demand,0.154975599
113FF,315AL,1997,intermediate_demand,0.10911243
22,315AL,1997,intermediate_demand,1.749245727
23,315AL,1997,intermediate_demand,0.310871631
332,315AL,1997,intermediate_demand,0.275119331
333,315AL,1997,intermediate_demand,0.1700197
334,315AL,1997,intermediate_demand,0.102993425
335,315AL,1997,intermediate_demand,0.054016685
3361MV,315AL,1997,intermediate_demand,0.009000265
339,315AL,1997,intermediate_demand,0.839316579
311FT,315AL,1997,intermediate_demand,1.161029555
313TT,315AL,1997,intermediate_demand,20.575194
315AL,315AL,1997,intermediate_demand,15.31777444
322,315AL,1997,intermediate_demand,0.165141989
323,315AL,1997,intermediate_demand,0.716301728
324,315AL,1997,intermediate_demand,0.210242225
325,315AL,1997,intermediate_demand,0.46723929
326,315AL,1997,intermediate_demand,0.352135462
42,315AL,1997,intermediate_demand,0.899181456
481,315AL,1997,intermediate_demand,0.069073045
484,315AL,1997,intermediate_demand,0.003052131
485,315AL,1997,intermediate_demand,0.013996318
493,315AL,1997,intermediate_demand,0.052073857
513,315AL,1997,intermediate_demand,0.127940401
514,315AL,1997,intermediate_demand,0.202948825
521CI,315AL,1997,intermediate_demand,0.519796671
523,315AL,1997,intermediate_demand,0.012996336
524,315AL,1997,intermediate_demand,3.203701347
ORE,315AL,1997,intermediate_demand,1.254721809
532RL,315AL,1997,intermediate_demand,1.218848645
5411,315AL,1997,intermediate_demand,0.123953566
5415,315AL,1997,intermediate_demand,0.156951584
5412OP,315AL,1997,intermediate_demand,2.912257717
55,315AL,1997,intermediate_demand,1.076084097
561,315AL,1997,intermediate_demand,6.655183481
562,315AL,1997,intermediate_demand,0.093986074
711AS,315AL,1997,intermediate_demand,0.012994726
713,315AL,1997,intermediate_demand,0.000999394
721,315AL,1997,intermediate_demand,0.043975189
722,315AL,1997,intermediate_demand,0.2258839
81,315AL,1997,intermediate_demand,0.332914909
GSLE,315AL,1997,intermediate_demand,0.036991711
Other,315AL,1997,intermediate_demand,0.203048992
113FF,322,1997,intermediate_demand,3.006029283
211,322,1997,intermediate_demand,0.007022696
212,322,1997,intermediate_demand,2.058162276
